ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
283.0056026,62.0343513,0.9195,0.9063,-0.3990,16.784,0.401,2.7,7.649E-01,15.251,0.427,2.5,1.020E+00,1,0,0000,CC,10,58784.12360028,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,4.908087,228.202198
283.0056674,62.0343175,0.5448,0.4772,-0.1280,15.681,0.155,7.0,9.854E-01,15.200,0.398,2.7,6.530E-01,1,0,0000,BC,10,58061.34864866,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,4.910366,226.292617
283.0053044,62.0345296,1.0078,0.8717,-0.2702,16.317,0.375,2.9,6.326E-01,15.554,0.494,2.2,7.089E-01,1,0,0000,CC,0,58257.24862672,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,4.923307,237.719546
283.0058436,62.0342330,1.3063,1.1027,0.2918,16.686,0.413,2.6,9.750E-01,14.850,null,1.7,9.891E-01,1,0,0000,CU,10,58618.43089869,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,4.923959,221.335997
283.0067432,62.0339742,0.6090,0.5474,0.1313,15.943,0.197,5.5,9.204E-01,14.649,0.326,3.3,9.281E-01,1,0,0000,BB,10,57336.98298514,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,4.942800,200.530341
283.0083980,62.0366063,0.4049,0.3219,-0.1281,15.143,0.147,7.4,3.760E+00,15.454,0.516,2.1,7.428E-01,1,0,0000,BC,5,57528.06536711,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.961268,12.337884
283.0058858,62.0341992,0.6981,0.6337,-0.1921,16.001,0.205,5.3,6.825E-01,14.955,null,0.9,9.080E-01,1,0,0000,BU,10,57701.60359856,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,4.970076,219.792686
283.0054941,62.0343817,0.8622,1.0898,0.4296,15.881,0.381,2.8,2.361E-01,14.997,null,1.5,4.948E-01,1,0,0000,CU,10,58987.60295079,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,4.975860,230.548092
283.0053374,62.0344720,0.6943,0.6363,-0.2306,15.945,0.211,5.2,5.748E-01,15.378,0.492,2.2,1.124E+00,1,0,0000,BC,10,56978.83990133,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,4.991173,235.364895
283.0055793,62.0343252,0.7537,0.7695,-0.2816,15.854,0.225,4.8,9.626E-01,14.734,null,1.3,3.098E-01,1,0,0000,BU,10,58418.67849182,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.000229,227.699990
283.0062884,62.0340508,0.9632,0.8832,-0.6473,16.018,0.258,4.2,6.625E-01,15.017,null,-1.2,9.553E-01,1,0,0000,BU,10,57893.16270500,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.020523,209.881310
283.0053000,62.0344800,0.4661,0.4357,0.1148,15.508,0.154,7.0,1.182E+00,14.849,null,1.5,7.285E-01,1,0,0000,BU,10,57336.72066826,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.027105,236.043989
283.0104042,62.0346044,1.3075,1.4446,0.3787,16.976,null,-0.4,9.287E-01,14.861,0.460,2.4,6.251E-01,1,0,0000,UC,10,58990.08794858,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.034453,117.955377
283.0053760,62.0344259,0.6822,0.6262,-0.4401,15.745,0.217,5.0,9.818E-01,15.562,0.471,2.3,7.324E-01,1,0,0000,BC,10,57892.37702957,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.034880,233.389154
283.0057866,62.0342108,0.8177,0.5015,-0.1558,15.265,0.280,3.9,1.201E+00,14.518,null,1.4,6.967E-01,1,0,0000,BU,10,58419.33288191,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.047560,221.557015
283.0055212,62.0343355,0.7810,0.6540,-0.1870,15.719,0.255,4.3,6.669E-01,15.440,0.503,2.2,8.807E-01,1,0,0000,BC,10,58258.42650271,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.048681,228.760457
283.0049071,62.0348491,0.7878,0.7822,-0.3110,15.861,0.294,3.7,7.032E-01,14.747,null,1.3,6.885E-01,1,0,0000,BU,10,58257.64133698,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.054321,252.983486
283.0056264,62.0342794,0.7191,0.6418,0.1003,16.057,0.206,5.3,5.040E-01,14.898,null,1.6,1.566E+00,1,0,0000,BU,10,57697.28046703,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.055437,225.710987
283.0058335,62.0341877,1.0091,0.8695,0.4001,16.117,0.261,4.2,1.195E+00,15.247,null,0.4,7.188E-01,1,0,0000,BU,10,57334.75315913,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.058563,220.261011
283.0055723,62.0343042,0.3097,0.2923,-0.0838,15.124,0.117,9.2,1.229E+00,15.079,null,1.1,6.761E-01,1,0,0000,BU,10,57161.63519664,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.060079,227.156916
283.0052349,62.0345094,0.8720,0.7277,0.1956,16.178,0.246,4.4,6.968E-01,14.512,null,1.4,4.657E-01,1,0,0000,BU,10,58422.34302304,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.061339,237.732968
283.0063691,62.0340144,0.6792,0.5104,-0.1332,15.774,0.214,5.1,8.140E-01,15.643,0.530,2.0,1.451E+00,1,0,0000,BC,5,57894.21031391,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.069591,207.807977
283.0051453,62.0345630,0.7448,0.6236,-0.3025,16.178,0.215,5.1,9.109E-01,15.467,null,-0.9,6.023E-01,1,0,0000,BU,10,58054.54039655,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.092061,240.478547
283.0054274,62.0343679,0.4979,0.4893,0.1060,15.692,0.178,6.1,9.190E-01,14.851,0.290,3.7,8.751E-01,1,0,0000,BB,10,57888.57968531,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.094482,230.921418
283.0056331,62.0342607,0.6358,0.5526,-0.2121,15.944,0.188,5.8,7.086E-01,14.958,null,1.0,3.670E-01,1,0,0000,BU,5,57163.47255480,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.094658,225.080213
283.0050585,62.0346354,0.6913,0.5748,-0.1800,16.054,0.242,4.5,1.442E+00,15.250,0.361,3.0,7.918E-01,1,0,0000,BC,10,57159.01025323,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.099901,243.839711
283.0053358,62.0344199,0.5270,0.4818,-0.2218,15.802,0.181,6.0,7.067E-01,14.667,0.318,3.4,6.816E-01,1,0,0000,BB,10,57335.80255340,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.102288,233.648973
283.0049208,62.0347841,0.6371,0.5552,-0.2034,16.149,0.222,4.9,7.263E-01,14.544,0.311,3.5,4.332E-01,1,0,0000,BB,10,58989.56484428,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.105901,250.395810
283.0060231,62.0341014,0.8585,0.7046,0.1832,16.128,0.225,4.8,8.317E-01,15.081,null,1.3,8.894E-01,1,0,0000,BU,10,58619.08503338,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.108221,215.262926
283.0059113,62.0341388,0.7518,0.6306,-0.3402,15.786,0.267,4.1,9.741E-01,15.009,0.342,3.2,5.086E-01,1,0,0000,BB,10,58421.29592292,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.112505,217.862056
283.0050821,62.0346048,0.8561,0.7206,-0.0989,16.151,0.241,4.5,7.297E-01,14.826,null,1.0,7.518E-01,1,0,0000,BU,5,58255.54726373,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.114040,242.535044
283.0054188,62.0343593,0.5855,0.5870,-0.2187,15.982,0.201,5.4,7.649E-01,15.042,0.339,3.2,2.686E-01,1,0,0000,BB,10,58057.68271547,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.125291,230.755070
283.0056287,62.0342481,0.4751,0.4462,-0.1236,15.749,0.154,7.0,1.253E+00,15.152,0.426,2.5,6.725E-01,1,0,0000,BC,10,57697.41149813,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.132019,224.780193
283.0057170,62.0342077,0.8019,0.7274,-0.1891,16.180,0.240,4.5,1.113E+00,15.076,null,1.4,4.955E-01,1,0,0000,BU,10,58991.00350742,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.134484,222.455613
283.0056294,62.0342438,1.1247,0.9513,-0.4793,16.328,0.302,3.6,1.067E+00,15.467,null,0.7,5.998E-01,1,0,0000,BU,10,57339.60628101,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.142188,224.649355
283.0049787,62.0346815,0.7703,0.7085,-0.2231,16.227,0.251,4.3,9.447E-01,15.279,null,0.9,1.242E+00,1,0,0000,BU,5,56800.12821823,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.151855,246.157551
283.0058497,62.0341469,0.9783,0.9785,-0.5795,16.298,0.350,3.1,5.701E-01,14.824,null,1.5,4.370E-01,1,0,0000,BU,10,59150.88676934,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.154278,218.973745
283.0052259,62.0344683,0.4778,0.4655,0.0616,15.688,0.149,7.3,8.028E-01,14.906,null,0.6,9.415E-01,1,0,0000,BU,10,58782.42325785,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.154509,236.432375
283.0050745,62.0345827,0.7447,0.5996,-0.2266,16.025,0.201,5.4,8.415E-01,15.239,null,0.6,7.047E-01,1,0,0000,BU,10,58418.28590905,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.162525,241.817250
283.0051193,62.0345421,0.8713,0.7534,-0.1996,16.122,0.269,4.0,4.565E-01,14.783,null,1.4,1.108E+00,1,0,0000,BU,5,58256.07075014,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.167518,239.992451
283.0058529,62.0341379,4.1677,3.7143,-2.1375,17.063,null,-0.6,7.673E+00,14.846,null,0.7,6.186E-01,1,0,0000,UU,10,56975.68433677,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.176128,218.701687
283.0084020,62.0366688,1.2060,1.1186,0.4440,16.049,null,1.8,4.291E-01,14.808,0.501,2.2,6.297E-01,1,0,0000,UC,10,57526.88596811,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.182680,11.879275
283.0051781,62.0344877,0.6389,0.6600,0.0965,15.768,0.244,4.5,7.180E-01,14.895,0.337,3.2,6.484E-01,1,0,0000,BB,5,58982.50180120,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.184147,237.568742
283.0049749,62.0346519,0.8125,0.7819,-0.2761,16.120,0.233,4.7,1.198E+00,15.272,null,0.0,6.395E-01,1,0,0000,BU,5,56795.91678115,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.201666,245.112500
283.0059951,62.0340754,0.6178,0.5406,-0.1990,16.014,0.206,5.3,1.057E+00,14.993,0.294,3.7,6.165E-01,1,0,0000,BB,10,57892.50806031,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.211960,215.093203
283.0052386,62.0344195,0.4342,0.3891,0.0916,15.403,0.123,8.8,1.415E+00,14.676,null,2.0,5.366E-01,1,0,0000,BU,10,58060.69400420,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.236180,234.700669
283.0053057,62.0343735,0.4369,0.4126,-0.1318,15.643,0.142,7.6,1.058E+00,15.068,null,1.4,4.829E-01,1,0,0000,BU,10,59149.05577760,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.243268,232.507963
283.0046660,62.0352004,0.8577,0.9797,-0.3473,16.338,0.293,3.7,6.307E-01,15.571,0.532,2.0,7.143E-01,1,0,0000,BC,10,57525.70656383,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.244387,267.656613
283.0056084,62.0342130,0.8677,0.8323,-0.3018,16.379,0.277,3.9,8.415E-01,14.582,null,2.0,7.365E-01,1,0,0000,BU,10,58418.02410240,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.246251,224.073817
283.0056271,62.0342031,0.9520,1.0533,0.4299,16.237,0.281,3.9,8.951E-01,15.115,null,0.4,5.268E-01,1,0,0000,BU,10,59146.96361259,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.250114,223.555744
283.0055907,62.0342190,0.4367,0.4315,-0.1062,15.514,0.132,8.3,8.308E-01,14.956,null,1.4,6.297E-01,1,0,0000,BU,10,59148.79422059,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.251644,224.471958
283.0054774,62.0342708,0.6826,0.5497,-0.1791,15.802,0.178,6.1,1.008E+00,15.002,null,1.3,7.715E-01,1,0,0000,BU,10,57697.01840412,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.259350,227.383363
283.0052059,62.0344297,0.6959,0.7218,-0.1765,15.991,0.219,5.0,5.371E-01,15.050,null,1.3,4.111E-01,1,0,0000,BU,10,58254.89287406,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.260377,235.374560
283.0050147,62.0345764,0.5847,0.5638,-0.3034,15.883,0.196,5.5,1.171E+00,14.665,0.390,2.8,5.119E-01,1,0,0000,BC,10,58784.77811649,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.262294,242.118758
283.0055730,62.0342199,0.6276,0.5395,-0.1520,15.873,0.173,6.3,1.523E+00,14.943,null,1.7,4.936E-01,1,0,0000,BU,10,56978.70836115,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.270317,224.728453
283.0051758,62.0344447,0.5742,0.5967,0.0635,15.585,0.162,6.7,1.406E+00,14.776,null,1.6,6.876E-01,1,0,0000,BU,10,56976.73614916,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.272015,236.171306
283.0083061,62.0338155,0.6453,0.6515,-0.4175,15.554,0.253,4.3,2.049E+00,14.837,0.399,2.7,2.675E-01,1,0,0000,BC,10,58258.68830948,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.278368,170.126990
283.0052979,62.0343536,0.6801,0.6030,-0.2684,16.136,0.202,5.4,1.203E+00,15.402,null,0.9,7.579E-01,1,0,0000,BU,10,57693.48119944,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.297547,231.979885
283.0051889,62.0344223,1.4539,1.2564,-0.4803,16.846,0.456,2.4,8.324E-01,15.061,null,1.5,4.655E-01,1,0,0000,CU,10,57526.75493731,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.299134,235.313871
283.0052769,62.0343647,0.9134,0.7317,-0.0792,16.163,0.327,3.3,5.188E-01,14.889,0.506,2.1,6.521E-01,1,0,0000,BC,10,58058.59916735,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.301128,232.556153
283.0052542,62.0343779,0.7446,0.6755,-0.1295,16.115,0.222,4.9,1.238E+00,15.490,null,0.1,7.899E-01,1,0,0000,BU,10,57159.92912336,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.303011,233.215534
283.0062162,62.0339793,0.6891,0.5370,-0.0572,15.848,0.189,5.7,7.077E-01,15.374,0.505,2.1,9.396E-01,1,0,0000,BC,10,57345.90189067,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.304478,209.637775
283.0099679,62.0363145,1.8698,1.4579,-0.1758,15.843,null,1.3,4.034E-01,13.594,null,1.5,6.567E-01,1,0,0000,UU,10,58059.25381182,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.308245,44.343408
283.0048705,62.0346887,0.6948,0.6699,-0.2032,16.059,0.220,4.9,1.138E+00,14.970,0.354,3.1,4.889E-01,1,0,0000,BB,10,58419.98727139,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.309341,247.210326
283.0057764,62.0341122,0.5298,0.5628,-0.2566,15.572,0.180,6.0,5.799E-01,14.442,null,1.2,5.291E-01,1,0,0000,BU,10,58783.99320637,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.329254,219.163384
283.0056122,62.0341739,0.5753,0.5549,-0.1549,15.919,0.179,6.1,4.988E-01,14.813,null,1.2,7.690E-01,1,0,0000,BU,10,58418.54771581,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.343904,222.974601
283.0049109,62.0346202,0.7171,0.6511,-0.1066,16.047,0.213,5.1,1.079E+00,15.352,null,0.4,5.580E-01,1,0,0000,BU,10,57527.54124429,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.348020,244.490600
283.0050377,62.0345077,0.7751,0.7903,-0.1941,15.655,0.342,3.2,6.603E-01,15.069,null,1.6,1.079E+00,1,0,0000,BU,10,57698.19755780,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.348882,239.581767
283.0051467,62.0344253,0.6239,0.5468,-0.0657,15.936,0.183,5.9,8.460E-01,15.392,0.469,2.3,1.121E+00,1,0,0000,BC,10,58061.87239035,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.351794,235.843017
283.0051457,62.0344257,0.8705,0.7598,-0.3685,16.232,0.271,4.0,6.213E-01,14.724,null,1.9,8.418E-01,1,0,0000,BU,10,57338.68804463,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.352383,235.865920
283.0048806,62.0346439,0.8151,0.7157,-0.1870,16.352,0.374,2.9,8.061E-01,14.735,0.301,3.6,8.134E-01,1,0,0000,CB,10,59151.40987332,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.358352,245.549589
283.0058451,62.0340743,0.5624,0.4549,0.1299,15.599,0.149,7.3,1.338E+00,14.672,null,1.8,6.641E-01,1,0,0000,BU,5,56794.33753838,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.364694,217.282376
283.0047936,62.0347252,0.5459,0.4132,-0.1260,15.309,0.163,6.7,1.051E+00,14.926,null,0.9,4.935E-01,1,0,0000,BU,10,57161.50391133,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.380854,249.036046
283.0054626,62.0342276,1.1103,0.7378,-0.3138,16.166,0.277,3.9,7.800E-01,15.211,null,0.8,1.022E+00,1,0,0000,BU,10,57164.12885074,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.383925,226.345438
283.0058092,62.0340798,0.7407,0.7701,-0.1721,16.011,0.235,4.6,9.625E-01,14.929,null,1.9,1.065E+00,1,0,0000,BU,10,56975.55279654,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.385987,217.922969
283.0054681,62.0342221,0.9438,0.7555,0.3648,15.869,0.317,3.4,4.729E-01,14.798,null,1.7,4.063E-01,1,0,0000,BU,10,58783.86230304,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.390915,226.125062
283.0052579,62.0343331,0.5321,0.5118,-0.0474,15.557,0.171,6.4,1.993E+00,15.484,null,0.1,5.069E-01,1,0,0000,BU,10,57337.76993561,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.396226,231.804240
283.0046900,62.0348504,0.9232,0.8352,-0.3654,16.341,0.281,3.9,7.164E-01,15.194,null,0.9,1.643E+00,1,0,0000,BU,10,57338.81920302,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.404557,254.168238
283.0048827,62.0346103,0.5969,0.5454,-0.0879,15.872,0.173,6.3,1.496E+00,14.696,null,1.9,1.161E+00,1,0,0000,BU,10,58421.03424362,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.406347,244.367020
283.0052062,62.0343575,0.6960,0.6378,-0.2701,15.974,0.199,5.4,8.506E-01,14.819,null,1.4,1.165E+00,1,0,0000,BU,10,58990.74182819,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.411897,233.106592
283.0047244,62.0347877,0.5877,0.5773,-0.2079,15.667,0.175,6.2,3.553E-01,15.114,null,1.3,7.490E-01,1,0,0000,BU,10,57335.40907796,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.415292,251.702245
283.0065507,62.0338685,1.0307,1.0607,0.0487,16.160,0.302,3.6,1.413E+00,14.897,null,2.0,1.275E+00,1,0,0000,BU,10,57162.94754084,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.415818,202.338643
283.0054399,62.0342214,0.4587,0.4497,-0.2062,15.388,0.147,7.4,1.199E+00,14.709,null,0.7,4.264E-01,1,0,0000,BU,10,59146.70206015,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.427068,226.454251
283.0056205,62.0341388,0.4520,0.4227,-0.0234,15.630,0.139,7.8,1.717E+00,15.374,0.459,2.4,8.670E-01,1,0,0000,BC,10,59148.92499648,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.427664,221.957077
283.0052877,62.0343015,0.6859,0.6096,0.1031,16.075,0.215,5.1,4.911E-01,15.344,0.374,2.9,6.998E-01,1,0,0000,BC,10,58418.41681238,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.428375,230.532156
283.0051033,62.0344167,0.5586,0.4931,0.1611,15.678,0.152,7.1,1.128E+00,15.136,null,0.6,5.870E-01,1,0,0000,BU,10,56979.62876061,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.429827,236.006791
283.0052760,62.0343074,1.1099,0.7827,-0.2818,16.468,0.493,2.2,4.591E-01,15.011,0.334,3.3,7.474E-01,1,0,0000,CB,10,57158.87909524,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,5.430198,230.837641
